CDSCode,C,D,S,SARCYear,BTEACHSAL,MTCHSAL,HTCHSAL,PRSAL,PRSALM,PRSALH,SUPSAL,PTCHSAL,PADMSAL,AVEBTCHSAL,AVGMTCHSAL,AVGHTCHSAL,AVGPRSAL,AVGPRSALM,AVGPRSALH,AVGSUPSAL,AVGPTCHSAL,AVGPADMSAL
19734521995943,19,73452,1995943,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022214,19,73452,6022214,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022222,19,73452,6022222,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022248,19,73452,6022248,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022271,19,73452,6022271,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022289,19,73452,6022289,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022297,19,73452,6022297,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022305,19,73452,6022305,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022321,19,73452,6022321,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022347,19,73452,6022347,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022354,19,73452,6022354,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022362,19,73452,6022362,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022388,19,73452,6022388,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022404,19,73452,6022404,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526022412,19,73452,6022412,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734526103352,19,73452,6103352,2019-20,39825,82701,106213,135545,143133,151420,308800,33,5,52562,83575,104166,131875,137852,150626,260243,34,5
19734601932862,19,73460,1932862,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734601937747,19,73460,1937747,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734601939149,19,73460,1939149,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606023352,19,73460,6023352,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606023360,19,73460,6023360,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606023378,19,73460,6023378,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606023386,19,73460,6023386,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606023394,19,73460,6023394,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606023402,19,73460,6023402,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606095467,19,73460,6095467,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606096358,19,73460,6096358,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606100309,19,73460,6100309,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606106918,19,73460,6106918,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606108336,19,73460,6108336,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19734606108344,19,73460,6108344,2019-20,48800,78840,109940,138145,147032,159312,323630,36,4,52562,83575,104166,131875,137852,150626,260243,34,5
19752911995810,19,75291,1995810,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752911996081,19,75291,1996081,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752916022420,19,75291,6022420,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752916022438,19,75291,6022438,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752916022453,19,75291,6022453,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752916022461,19,75291,6022461,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752916022479,19,75291,6022479,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752916022487,19,75291,6022487,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19752911996016,19,75291,1996016,2019-20,44174,77954,97900,127860,131064,150804,210000,32,6,48119,74665,98160,118542,125068,133516,194199,31,6
19753091995786,19,75309,1995786,2019-20,,,,,,,,27,7,45813,70720,93973,111613,119477,120270,150704,29,6
19753096107494,19,75309,6107494,2019-20,,,,,,,,27,7,45813,70720,93973,111613,119477,120270,150704,29,6
19753096115679,19,75309,6115679,2019-20,,,,,,,,27,7,45813,70720,93973,111613,119477,120270,150704,29,6
19753331935808,19,75333,1935808,2019-20,56148,85928,105679,128955,133647,160075,247696,34,4,51029,78583,99506,124576,131395,144697,240194,34,6
19753336020325,19,75333,6020325,2019-20,56148,85928,105679,128955,133647,160075,247696,34,4,51029,78583,99506,124576,131395,144697,240194,34,6
19753336020358,19,75333,6020358,2019-20,56148,85928,105679,128955,133647,160075,247696,34,4,51029,78583,99506,124576,131395,144697,240194,34,6
19753336020390,19,75333,6020390,2019-20,56148,85928,105679,128955,133647,160075,247696,34,4,51029,78583,99506,124576,131395,144697,240194,34,6
19753336020408,19,75333,6020408,2019-20,56148,85928,105679,128955,133647,160075,247696,34,4,51029,78583,99506,124576,131395,144697,240194,34,6
19753336020416,19,75333,6020416,2019-20,56148,85928,105679,128955,133647,160075,247696,34,4,51029,78583,99506,124576,131395,144697,240194,34,6
19753336115307,19,75333,6115307,2019-20,56148,85928,105679,128955,133647,160075,247696,34,4,51029,78583,99506,124576,131395,144697,240194,34,6
19753411937143,19,75341,1937143,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753411995752,19,75341,1995752,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416021992,19,75341,6021992,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022008,19,75341,6022008,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022024,19,75341,6022024,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022032,19,75341,6022032,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022081,19,75341,6022081,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022099,19,75341,6022099,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022107,19,75341,6022107,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022115,19,75341,6022115,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022149,19,75341,6022149,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
19753416022156,19,75341,6022156,2019-20,58178,86839,104463,137817,142006,157286,360328,40,5,51029,78583,99506,124576,131395,144697,240194,34,6
20756066024079,20,75606,6024079,2019-20,40492,62862,72832,100972,0,113990,155813,25,5,45813,70720,93973,111613,119477,120270,150704,29,6
20756066024103,20,75606,6024103,2019-20,40492,62862,72832,100972,0,113990,155813,25,5,45813,70720,93973,111613,119477,120270,150704,29,6
20755806103824,20,75580,6103824,2019-20,42686,64465,81600,102327,115094,119643,181302,32,9,48119,74665,98160,118542,125068,133516,194199,31,6
20756066113948,20,75606,6113948,2019-20,40492,62862,72832,100972,0,113990,155813,25,5,45813,70720,93973,111613,119477,120270,150704,29,6
20102072030054,20,10207,2030054,2019-20,,,,,,,,,,,,,,,,,,
20102076077200,20,10207,6077200,2019-20,,,,,,,,,,,,,,,,,,
20651776023865,20,65177,6023865,2019-20,45473,62811,85413,0,0,0,111240,30,6,47265,69813,91237,113466,115186,0,131359,30,7
20651776023923,20,65177,6023923,2019-20,45473,62811,85413,0,0,0,111240,30,6,47265,69813,91237,113466,115186,0,131359,30,7
20651856024087,20,65185,6024087,2019-20,42679,60685,80491,97349,97349,0,136446,32,6,47265,69813,91237,113466,115186,0,131359,30,7
20651856024111,20,65185,6024111,2019-20,42679,60685,80491,97349,97349,0,136446,32,6,47265,69813,91237,113466,115186,0,131359,30,7
20651856101521,20,65185,6101521,2019-20,42679,60685,80491,97349,97349,0,136446,32,6,47265,69813,91237,113466,115186,0,131359,30,7
20651856113922,20,65185,6113922,2019-20,42679,60685,80491,97349,97349,0,136446,32,6,47265,69813,91237,113466,115186,0,131359,30,7
20764146110076,20,76414,6110076,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
20651936023881,20,65193,6023881,2019-20,50644,76866,99548,132557,138689,0,222507,33,7,51450,80263,101012,128082,132453,134792,197968,34,6
20651936023899,20,65193,6023899,2019-20,50644,76866,99548,132557,138689,0,222507,33,7,51450,80263,101012,128082,132453,134792,197968,34,6
20651936023907,20,65193,6023907,2019-20,50644,76866,99548,132557,138689,0,222507,33,7,51450,80263,101012,128082,132453,134792,197968,34,6
20651936023931,20,65193,6023931,2019-20,50644,76866,99548,132557,138689,0,222507,33,7,51450,80263,101012,128082,132453,134792,197968,34,6
20652012030047,20,65201,2030047,2019-20,,,,,,,,27,7,50546,81807,103463,0,169216,140004,182878,31,6
20652012032357,20,65201,2032357,2019-20,,,,,,,,27,7,50546,81807,103463,0,169216,140004,182878,31,6
20764146023915,20,76414,6023915,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
20764146110019,20,76414,6110019,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
20764146113914,20,76414,6113914,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
20652432035640,20,65243,2035640,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652432035707,20,65243,2035707,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436023949,20,65243,6023949,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436023964,20,65243,6023964,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436023972,20,65243,6023972,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436023980,20,65243,6023980,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436023998,20,65243,6023998,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436024004,20,65243,6024004,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436024012,20,65243,6024012,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436024020,20,65243,6024020,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436024046,20,65243,6024046,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436024053,20,65243,6024053,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20755806100820,20,75580,6100820,2019-20,42686,64465,81600,102327,115094,119643,181302,32,9,48119,74665,98160,118542,125068,133516,194199,31,6
20652436105951,20,65243,6105951,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436107122,20,65243,6107122,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436112312,20,65243,6112312,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652436112973,20,65243,6112973,2019-20,45956,73239,93867,124294,125066,135508,225000,30,5,52562,83575,104166,131875,137852,150626,260243,34,5
20652766024095,20,65276,6024095,2019-20,,,,,,,,27,8,47265,69813,91237,113466,115186,0,131359,30,7
20764142030013,20,76414,2030013,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
20764142030039,20,76414,2030039,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
20764142030070,20,76414,2030070,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
20764142030104,20,76414,2030104,2019-20,44431,61041,82828,103933,0,115149,170375,28,7,45813,70720,93973,111613,119477,120270,150704,29,6
21102152130037,21,10215,2130037,2019-20,,,,,,,,,,,,,,,,,,
21102156069504,21,10215,6069504,2019-20,,,,,,,,,,,,,,,,,,
21102152130102,21,10215,2130102,2019-20,,,,,,,,,,,,,,,,,,
21653006024137,21,65300,6024137,2019-20,,,,,,,,22,8,47265,69813,91237,113466,115186,0,131359,30,7
21653186024160,21,65318,6024160,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653186024194,21,65318,6024194,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653186024202,21,65318,6024202,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653186024244,21,65318,6024244,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653346024319,21,65334,6024319,2019-20,56474,87074,101282,171174,162730,0,269648,38,6,51450,80263,101012,128082,132453,134792,197968,34,6
21653346068308,21,65334,6068308,2019-20,56474,87074,101282,171174,162730,0,269648,38,6,51450,80263,101012,128082,132453,134792,197968,34,6
21653426024327,21,65342,6024327,2019-20,,,,,,,,23,3,47265,69813,91237,113466,115186,0,131359,30,7
21653596024335,21,65359,6024335,2019-20,55024,81820,107285,162158,0,0,134650,25,7,47265,69813,91237,113466,115186,0,131359,30,7
21653596024343,21,65359,6024343,2019-20,55024,81820,107285,162158,0,0,134650,25,7,47265,69813,91237,113466,115186,0,131359,30,7
21653676024350,21,65367,6024350,2019-20,55587,83247,102117,153665,157508,0,231272,38,7,51450,80263,101012,128082,132453,134792,197968,34,6
21653676024376,21,65367,6024376,2019-20,55587,83247,102117,153665,157508,0,231272,38,7,51450,80263,101012,128082,132453,134792,197968,34,6
21653426024392,21,65342,6024392,2019-20,,,,,,,,23,3,47265,69813,91237,113466,115186,0,131359,30,7
21653916024418,21,65391,6024418,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653916024442,21,65391,6024442,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653916024459,21,65391,6024459,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653916024467,21,65391,6024467,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
21653916024475,21,65391,6024475,2019-20,,,,,,,,36,5,51450,80263,101012,128082,132453,134792,197968,34,6
